Body1,Body2,Body1_Mass,Body2_Mass,Distance,Body1_KineticEnergy,Body2_KineticEnergy,PotentialEnergy,TotalOrbitalEnergy,SimTime
Earth,Moon,5.972000e+24,7.348000e+22,8.388160e+07,4.346120e+27,2.772562e+29,-3.491628e+29,-6.756044e+28,4.842016e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.361520e+07,4.363817e+27,2.783478e+29,-3.502752e+29,-6.756365e+28,4.843694e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.334895e+07,4.381618e+27,2.794457e+29,-3.513942e+29,-6.756688e+28,4.845373e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.308286e+07,4.399521e+27,2.805499e+29,-3.525196e+29,-6.757012e+28,4.847051e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.281694e+07,4.417529e+27,2.816606e+29,-3.536515e+29,-6.757338e+28,4.848729e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.255119e+07,4.435640e+27,2.827777e+29,-3.547900e+29,-6.757664e+28,4.850408e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.228562e+07,4.453856e+27,2.839012e+29,-3.559350e+29,-6.757992e+28,4.852086e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.202025e+07,4.472177e+27,2.850312e+29,-3.570866e+29,-6.758322e+28,4.853764e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.175507e+07,4.490604e+27,2.861677e+29,-3.582449e+29,-6.758652e+28,4.855443e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.149009e+07,4.509136e+27,2.873108e+29,-3.594098e+29,-6.758984e+28,4.857121e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.122533e+07,4.527774e+27,2.884604e+29,-3.605813e+29,-6.759316e+28,4.858799e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.096078e+07,4.546519e+27,2.896165e+29,-3.617595e+29,-6.759650e+28,4.860478e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.069646e+07,4.565370e+27,2.907792e+29,-3.629445e+29,-6.759985e+28,4.862156e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.043238e+07,4.584329e+27,2.919486e+29,-3.641361e+29,-6.760320e+28,4.863834e+05
Earth,Moon,5.972000e+24,7.348000e+22,8.016854e+07,4.603395e+27,2.931245e+29,-3.653345e+29,-6.760657e+28,4.865513e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.990495e+07,4.622569e+27,2.943072e+29,-3.665397e+29,-6.760994e+28,4.867191e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.964162e+07,4.641851e+27,2.954964e+29,-3.677516e+29,-6.761333e+28,4.868869e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.937856e+07,4.661241e+27,2.966924e+29,-3.689704e+29,-6.761672e+28,4.870548e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.911577e+07,4.680740e+27,2.978950e+29,-3.701959e+29,-6.762012e+28,4.872226e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.885327e+07,4.700348e+27,2.991044e+29,-3.714283e+29,-6.762352e+28,4.873904e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.859107e+07,4.720064e+27,3.003205e+29,-3.726675e+29,-6.762693e+28,4.875583e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.832916e+07,4.739890e+27,3.015433e+29,-3.739135e+29,-6.763035e+28,4.877261e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.806757e+07,4.759825e+27,3.027728e+29,-3.751664e+29,-6.763377e+28,4.878939e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.780631e+07,4.779869e+27,3.040092e+29,-3.764262e+29,-6.763719e+28,4.880618e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.754537e+07,4.800023e+27,3.052522e+29,-3.776929e+29,-6.764062e+28,4.882296e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.728478e+07,4.820287e+27,3.065021e+29,-3.789664e+29,-6.764405e+28,4.883974e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.702454e+07,4.840661e+27,3.077587e+29,-3.802468e+29,-6.764748e+28,4.885653e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.676465e+07,4.861144e+27,3.090221e+29,-3.815341e+29,-6.765092e+28,4.887331e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.650514e+07,4.881738e+27,3.102922e+29,-3.828283e+29,-6.765435e+28,4.889009e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.624602e+07,4.902441e+27,3.115691e+29,-3.841294e+29,-6.765778e+28,4.890688e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.598728e+07,4.923254e+27,3.128529e+29,-3.854373e+29,-6.766121e+28,4.892366e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.572895e+07,4.944177e+27,3.141433e+29,-3.867522e+29,-6.766464e+28,4.894044e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.547103e+07,4.965209e+27,3.154406e+29,-3.880739e+29,-6.766806e+28,4.895723e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.521354e+07,4.986351e+27,3.167446e+29,-3.894024e+29,-6.767148e+28,4.897401e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.495648e+07,5.007603e+27,3.180554e+29,-3.907378e+29,-6.767489e+28,4.899079e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.469987e+07,5.028964e+27,3.193728e+29,-3.920801e+29,-6.767829e+28,4.900757e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.444373e+07,5.050433e+27,3.206971e+29,-3.934292e+29,-6.768169e+28,4.902436e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.418805e+07,5.072012e+27,3.220280e+29,-3.947851e+29,-6.768508e+28,4.904114e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.393285e+07,5.093699e+27,3.233656e+29,-3.961478e+29,-6.768846e+28,4.905792e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.367816e+07,5.115494e+27,3.247099e+29,-3.975172e+29,-6.769182e+28,4.907471e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.342396e+07,5.137397e+27,3.260608e+29,-3.988934e+29,-6.769518e+28,4.909149e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.317030e+07,5.159408e+27,3.274184e+29,-4.002763e+29,-6.769852e+28,4.910827e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.291716e+07,5.181525e+27,3.287825e+29,-4.016659e+29,-6.770184e+28,4.912506e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.266457e+07,5.203748e+27,3.301532e+29,-4.030621e+29,-6.770515e+28,4.914184e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.241254e+07,5.226078e+27,3.315304e+29,-4.044650e+29,-6.770843e+28,4.915862e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.216108e+07,5.248512e+27,3.329142e+29,-4.058744e+29,-6.771170e+28,4.917541e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.191021e+07,5.271052e+27,3.343043e+29,-4.072903e+29,-6.771495e+28,4.919219e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.165994e+07,5.293695e+27,3.357009e+29,-4.087128e+29,-6.771817e+28,4.920897e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.141028e+07,5.316441e+27,3.371039e+29,-4.101417e+29,-6.772137e+28,4.922576e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.116125e+07,5.339290e+27,3.385131e+29,-4.115770e+29,-6.772454e+28,4.924254e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.091287e+07,5.362240e+27,3.399287e+29,-4.130186e+29,-6.772768e+28,4.925932e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.066514e+07,5.385291e+27,3.413504e+29,-4.144665e+29,-6.773079e+28,4.927611e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.041809e+07,5.408442e+27,3.427783e+29,-4.159206e+29,-6.773387e+28,4.929289e+05
Earth,Moon,5.972000e+24,7.348000e+22,7.017173e+07,5.431691e+27,3.442122e+29,-4.173808e+29,-6.773692e+28,4.930967e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.992606e+07,5.455038e+27,3.456522e+29,-4.188472e+29,-6.773993e+28,4.932646e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.968112e+07,5.478481e+27,3.470981e+29,-4.203195e+29,-6.774290e+28,4.934324e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.943691e+07,5.502019e+27,3.485499e+29,-4.217978e+29,-6.774584e+28,4.936002e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.919345e+07,5.525651e+27,3.500075e+29,-4.232819e+29,-6.774873e+28,4.937681e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.895076e+07,5.549376e+27,3.514708e+29,-4.247717e+29,-6.775157e+28,4.939359e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.870886e+07,5.573192e+27,3.529397e+29,-4.262672e+29,-6.775437e+28,4.941037e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.846775e+07,5.597097e+27,3.544141e+29,-4.277683e+29,-6.775712e+28,4.942716e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.822746e+07,5.621090e+27,3.558940e+29,-4.292749e+29,-6.775982e+28,4.944394e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.798801e+07,5.645170e+27,3.573791e+29,-4.307868e+29,-6.776246e+28,4.946072e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.774940e+07,5.669335e+27,3.588696e+29,-4.323039e+29,-6.776505e+28,4.947751e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.751167e+07,5.693582e+27,3.603651e+29,-4.338262e+29,-6.776758e+28,4.949429e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.727483e+07,5.717910e+27,3.618656e+29,-4.353535e+29,-6.777004e+28,4.951107e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.703889e+07,5.742317e+27,3.633710e+29,-4.368857e+29,-6.777245e+28,4.952786e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.680388e+07,5.766802e+27,3.648811e+29,-4.384227e+29,-6.777478e+28,4.954464e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.656981e+07,5.791360e+27,3.663958e+29,-4.399642e+29,-6.777705e+28,4.956142e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.633670e+07,5.815992e+27,3.679150e+29,-4.415103e+29,-6.777924e+28,4.957821e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.610458e+07,5.840694e+27,3.694386e+29,-4.430606e+29,-6.778135e+28,4.959499e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.587345e+07,5.865463e+27,3.709663e+29,-4.446151e+29,-6.778339e+28,4.961177e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.564335e+07,5.890298e+27,3.724980e+29,-4.461737e+29,-6.778535e+28,4.962856e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.541429e+07,5.915195e+27,3.740336e+29,-4.477360e+29,-6.778722e+28,4.964534e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.518629e+07,5.940152e+27,3.755729e+29,-4.493021e+29,-6.778900e+28,4.966212e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.495937e+07,5.965166e+27,3.771157e+29,-4.508716e+29,-6.779069e+28,4.967891e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.473356e+07,5.990235e+27,3.786619e+29,-4.524444e+29,-6.779228e+28,4.969569e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.450887e+07,6.015354e+27,3.802112e+29,-4.540203e+29,-6.779378e+28,4.971247e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.428532e+07,6.040521e+27,3.817634e+29,-4.555991e+29,-6.779517e+28,4.972926e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.406294e+07,6.065733e+27,3.833184e+29,-4.571806e+29,-6.779646e+28,4.974604e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.384175e+07,6.090987e+27,3.848760e+29,-4.587646e+29,-6.779764e+28,4.976282e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.362177e+07,6.116278e+27,3.864359e+29,-4.603508e+29,-6.779871e+28,4.977960e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.340302e+07,6.141603e+27,3.879978e+29,-4.619391e+29,-6.779966e+28,4.979639e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.318553e+07,6.166959e+27,3.895617e+29,-4.635292e+29,-6.780049e+28,4.981317e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.296931e+07,6.192341e+27,3.911272e+29,-4.651208e+29,-6.780119e+28,4.982995e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.275440e+07,6.217746e+27,3.926941e+29,-4.667137e+29,-6.780177e+28,4.984674e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.254081e+07,6.243169e+27,3.942622e+29,-4.683076e+29,-6.780222e+28,4.986352e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.232857e+07,6.268607e+27,3.958311e+29,-4.699023e+29,-6.780253e+28,4.988030e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.211770e+07,6.294055e+27,3.974007e+29,-4.714974e+29,-6.780270e+28,4.989709e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.190822e+07,6.319508e+27,3.989705e+29,-4.730928e+29,-6.780273e+28,4.991387e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.170017e+07,6.344962e+27,4.005405e+29,-4.746881e+29,-6.780261e+28,4.993065e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.149356e+07,6.370413e+27,4.021102e+29,-4.762829e+29,-6.780233e+28,4.994744e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.128842e+07,6.395855e+27,4.036793e+29,-4.778771e+29,-6.780190e+28,4.996422e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.108478e+07,6.421282e+27,4.052477e+29,-4.794703e+29,-6.780131e+28,4.998100e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.088265e+07,6.446692e+27,4.068148e+29,-4.810621e+29,-6.780056e+28,4.999779e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.068207e+07,6.472077e+27,4.083805e+29,-4.826522e+29,-6.779963e+28,5.001457e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.048306e+07,6.497432e+27,4.099443e+29,-4.842403e+29,-6.779854e+28,5.003135e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.028564e+07,6.522752e+27,4.115060e+29,-4.858260e+29,-6.779726e+28,5.004814e+05
Earth,Moon,5.972000e+24,7.348000e+22,6.008985e+07,6.548032e+27,4.130652e+29,-4.874090e+29,-6.779580e+28,5.006492e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.989571e+07,6.573265e+27,4.146215e+29,-4.889889e+29,-6.779416e+28,5.008170e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.970324e+07,6.598445e+27,4.161745e+29,-4.905653e+29,-6.779233e+28,5.009849e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.951247e+07,6.623567e+27,4.177239e+29,-4.921378e+29,-6.779030e+28,5.011527e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.932342e+07,6.648624e+27,4.192694e+29,-4.937061e+29,-6.778807e+28,5.013205e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.913614e+07,6.673610e+27,4.208104e+29,-4.952697e+29,-6.778564e+28,5.014884e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.895063e+07,6.698518e+27,4.223466e+29,-4.968282e+29,-6.778300e+28,5.016562e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.876694e+07,6.723342e+27,4.238777e+29,-4.983812e+29,-6.778015e+28,5.018240e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.858507e+07,6.748074e+27,4.254031e+29,-4.999283e+29,-6.777709e+28,5.019919e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.840508e+07,6.772709e+27,4.269225e+29,-5.014690e+29,-6.777380e+28,5.021597e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.822697e+07,6.797238e+27,4.284353e+29,-5.030029e+29,-6.777029e+28,5.023275e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.805078e+07,6.821655e+27,4.299413e+29,-5.045295e+29,-6.776655e+28,5.024954e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.787654e+07,6.845953e+27,4.314399e+29,-5.060484e+29,-6.776259e+28,5.026632e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.770428e+07,6.870124e+27,4.329306e+29,-5.075592e+29,-6.775838e+28,5.028310e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.753401e+07,6.894160e+27,4.344131e+29,-5.090612e+29,-6.775394e+28,5.029989e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.736578e+07,6.918054e+27,4.358868e+29,-5.105541e+29,-6.774925e+28,5.031667e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.719960e+07,6.941798e+27,4.373512e+29,-5.120374e+29,-6.774431e+28,5.033345e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.703551e+07,6.965385e+27,4.388060e+29,-5.135105e+29,-6.773913e+28,5.035024e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.687354e+07,6.988805e+27,4.402504e+29,-5.149729e+29,-6.773369e+28,5.036702e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.671371e+07,7.012052e+27,4.416842e+29,-5.164243e+29,-6.772800e+28,5.038380e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.655605e+07,7.035117e+27,4.431067e+29,-5.178639e+29,-6.772204e+28,5.040059e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.640058e+07,7.057991e+27,4.445175e+29,-5.192913e+29,-6.771583e+28,5.041737e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.624735e+07,7.080666e+27,4.459160e+29,-5.207060e+29,-6.770935e+28,5.043415e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.609637e+07,7.103134e+27,4.473018e+29,-5.221075e+29,-6.770260e+28,5.045094e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.594767e+07,7.125387e+27,4.486742e+29,-5.234952e+29,-6.769558e+28,5.046772e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.580128e+07,7.147415e+27,4.500328e+29,-5.248685e+29,-6.768829e+28,5.048450e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.565723e+07,7.169209e+27,4.513770e+29,-5.262269e+29,-6.768072e+28,5.050129e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.551555e+07,7.190762e+27,4.527063e+29,-5.275699e+29,-6.767288e+28,5.051807e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.537626e+07,7.212064e+27,4.540201e+29,-5.288969e+29,-6.766476e+28,5.053485e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.523940e+07,7.233107e+27,4.553179e+29,-5.302073e+29,-6.765637e+28,5.055164e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.510498e+07,7.253881e+27,4.565991e+29,-5.315007e+29,-6.764769e+28,5.056842e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.497304e+07,7.274378e+27,4.578633e+29,-5.327764e+29,-6.763873e+28,5.058520e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.484360e+07,7.294588e+27,4.591097e+29,-5.340338e+29,-6.762949e+28,5.060198e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.471669e+07,7.314503e+27,4.603380e+29,-5.352724e+29,-6.761997e+28,5.061877e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.459233e+07,7.334114e+27,4.615474e+29,-5.364917e+29,-6.761017e+28,5.063555e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.447056e+07,7.353411e+27,4.627376e+29,-5.376911e+29,-6.760009e+28,5.065233e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.435139e+07,7.372386e+27,4.639079e+29,-5.388700e+29,-6.758973e+28,5.066912e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.423486e+07,7.391030e+27,4.650577e+29,-5.400278e+29,-6.757909e+28,5.068590e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.412099e+07,7.409334e+27,4.661866e+29,-5.411641e+29,-6.756817e+28,5.070268e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.400980e+07,7.427288e+27,4.672939e+29,-5.422782e+29,-6.755697e+28,5.071947e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.390132e+07,7.444885e+27,4.683792e+29,-5.433695e+29,-6.754550e+28,5.073625e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.379557e+07,7.462115e+27,4.694418e+29,-5.444377e+29,-6.753375e+28,5.075303e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.369258e+07,7.478970e+27,4.704813e+29,-5.454820e+29,-6.752174e+28,5.076982e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.359237e+07,7.495440e+27,4.714971e+29,-5.465020e+29,-6.750946e+28,5.078660e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.349496e+07,7.511519e+27,4.724887e+29,-5.474971e+29,-6.749691e+28,5.080338e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.340037e+07,7.527196e+27,4.734555e+29,-5.484668e+29,-6.748410e+28,5.082017e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.330864e+07,7.542464e+27,4.743972e+29,-5.494107e+29,-6.747104e+28,5.083695e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.321977e+07,7.557315e+27,4.753130e+29,-5.503281e+29,-6.745772e+28,5.085373e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.313379e+07,7.571740e+27,4.762027e+29,-5.512186e+29,-6.744416e+28,5.087052e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.305073e+07,7.585731e+27,4.770656e+29,-5.520816e+29,-6.743035e+28,5.088730e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.297059e+07,7.599282e+27,4.779013e+29,-5.529168e+29,-6.741631e+28,5.090408e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.289341e+07,7.612384e+27,4.787093e+29,-5.537237e+29,-6.740203e+28,5.092087e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.281920e+07,7.625030e+27,4.794891e+29,-5.545017e+29,-6.738753e+28,5.093765e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.274797e+07,7.637212e+27,4.802404e+29,-5.552505e+29,-6.737280e+28,5.095443e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.267975e+07,7.648924e+27,4.809627e+29,-5.559695e+29,-6.735787e+28,5.097122e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.261455e+07,7.660159e+27,4.816556e+29,-5.566585e+29,-6.734273e+28,5.098800e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.255239e+07,7.670911e+27,4.823186e+29,-5.573169e+29,-6.732739e+28,5.100478e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.249328e+07,7.681172e+27,4.829514e+29,-5.579445e+29,-6.731185e+28,5.102157e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.243724e+07,7.690938e+27,4.835537e+29,-5.585407e+29,-6.729614e+28,5.103835e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.238428e+07,7.700201e+27,4.841249e+29,-5.591054e+29,-6.728025e+28,5.105513e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.233443e+07,7.708957e+27,4.846649e+29,-5.596380e+29,-6.726419e+28,5.107192e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.228768e+07,7.717200e+27,4.851732e+29,-5.601384e+29,-6.724797e+28,5.108870e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.224405e+07,7.724925e+27,4.856496e+29,-5.606061e+29,-6.723161e+28,5.110548e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.220356e+07,7.732128e+27,4.860937e+29,-5.610410e+29,-6.721510e+28,5.112227e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.216621e+07,7.738804e+27,4.865054e+29,-5.614427e+29,-6.719847e+28,5.113905e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.213201e+07,7.744949e+27,4.868843e+29,-5.618109e+29,-6.718172e+28,5.115583e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.210098e+07,7.750559e+27,4.872302e+29,-5.621456e+29,-6.716485e+28,5.117262e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.207311e+07,7.755630e+27,4.875429e+29,-5.624464e+29,-6.714788e+28,5.118940e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.204843e+07,7.760160e+27,4.878222e+29,-5.627132e+29,-6.713083e+28,5.120618e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.202692e+07,7.764145e+27,4.880679e+29,-5.629457e+29,-6.711369e+28,5.122297e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.200861e+07,7.767584e+27,4.882798e+29,-5.631439e+29,-6.709649e+28,5.123975e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.199350e+07,7.770473e+27,4.884579e+29,-5.633077e+29,-6.707923e+28,5.125653e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.198158e+07,7.772812e+27,4.886021e+29,-5.634368e+29,-6.706192e+28,5.127332e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.197286e+07,7.774598e+27,4.887121e+29,-5.635313e+29,-6.704457e+28,5.129010e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.196735e+07,7.775830e+27,4.887880e+29,-5.635911e+29,-6.702720e+28,5.130688e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.196504e+07,7.776508e+27,4.888298e+29,-5.636161e+29,-6.700982e+28,5.132367e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.196594e+07,7.776632e+27,4.888373e+29,-5.636063e+29,-6.699243e+28,5.134045e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.197005e+07,7.776200e+27,4.888105e+29,-5.635618e+29,-6.697505e+28,5.135723e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.197736e+07,7.775214e+27,4.887496e+29,-5.634825e+29,-6.695768e+28,5.137401e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.198788e+07,7.773674e+27,4.886545e+29,-5.633685e+29,-6.694035e+28,5.139080e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.200159e+07,7.771581e+27,4.885253e+29,-5.632200e+29,-6.692306e+28,5.140758e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.201850e+07,7.768937e+27,4.883621e+29,-5.630368e+29,-6.690582e+28,5.142436e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.203861e+07,7.765742e+27,4.881649e+29,-5.628193e+29,-6.688864e+28,5.144115e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.206190e+07,7.761999e+27,4.879340e+29,-5.625675e+29,-6.687154e+28,5.145793e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.208837e+07,7.757711e+27,4.876694e+29,-5.622816e+29,-6.685452e+28,5.147471e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.211802e+07,7.752880e+27,4.873713e+29,-5.619618e+29,-6.683759e+28,5.149150e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.215083e+07,7.747510e+27,4.870400e+29,-5.616082e+29,-6.682077e+28,5.150828e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.218680e+07,7.741602e+27,4.866755e+29,-5.612212e+29,-6.680406e+28,5.152506e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.222591e+07,7.735162e+27,4.862782e+29,-5.608008e+29,-6.678748e+28,5.154185e+05
Earth,Moon,5.972000e+24,7.348000e+22,5.226817e+07,7.728193e+27,4.858482e+29,-5.603475e+29,-6.677103e+28,5.155863e+05
